-0,258112347804994 
0,0990425033645592 
0,229534742994949 
0,15439787172762 
0,0853152095427031 
0,150819565860626 
-0,0866733398692093 
-0,324245447909574 
-0,284913137066914 
-0,320200201117837 
0,129029890582445 
0,163984743333725 
-0,106847530591075 
-0,0645359629134349 
0,106940119732299 
0,103229184993494 
-0,20910560178684 
0,299064200821207 
-0,258145705606546 
0,227878379120745 
0,196965956065633 
0,153514714672625 
-0,00420934365637415 
0,201170611599384 
-0,190085604254507 
-0,233745645840534 
0,151123199837495 
-0,029737437002549 
-0,154074620216809 
-0,19237119014951 
-0,102539033211087 
-0,124303289281346 
0,0832951536479539 
-0,257882803953819 
-0,0531844661508304 
0,224057792014159 
0,146034961323891 
-0,0693686850071118 
0,0476274608545754 
-0,0621577402245367 
0,232756375133102 
0,132298003322894 
-0,284462778030179 
-0,32058132097773 
0,287260748734974 
0,189197967382706 
0,135500687082376 
-0,142316990443032 
-0,131505575713161 
0,250433419792494 
0,261125632372898 
-0,0682303607781559 
0,215955996210356 
0,147924574781795 
-0,264731032431466 
-0,00934271142321765 
0,303851012592445 
0,229518047796027 
-0,0330495941606581 
-0,282644007641812 
0,0252003907343375 
-0,149081072063378 
-0,125108226260686 
0,154873906085985 
-0,266360520354019 
-0,0750487832081111 
-0,24648941676745 
-0,326713461891459 
-0,208224108539626 
0,117637001964095 
-0,32801174077268 
0,276941518583463 
-0,232751317120197 
0,254952606863786 
0,202752575062255 
0,331902097754756 
-0,303763921358823 
0,299893907876636 
0,28241438540432 
0,0840045176837614 
0,121830479919521 
-0,142751835353091 
0,0814676282064994 
0,0773290335560818 
0,277818633993693 
-0,284527122020346 
-0,00640662247613381 
0,279347097320799 
-0,105935401022094 
-0,245005787153886 
0,0769682323608089 
0,17767843007002 
0,0391815620036089 
-0,157455610495118 
0,103836200403594 
-0,18551319892775 
0,172514075028018 
0,219261245438485 
0,102050463250862 
-0,0492767091138646 
-0,121383816836425 
-0,253149957203531 
-0,0317053045293807 
0,00105532879679867 
-0,0303941510448826 
0,105646645078581 
0,0121341360168535 
-0,140400257958286 
-0,256481806246167 
0,187799144002826 
-0,057334235740826 
-0,129618037241954 
-0,242743931202875 
-0,270683593087527 
-0,0556243701786537 
-0,0116809622128561 
-0,302393358962483 
0,138344892365087 
-0,0374220243518964 
-0,251756122608245 
-0,0665315031383799 
-0,239687350690219 
0,00948477071220277 
0,272283382685366 
-0,0932015870200478 
-0,304036364876993 
0,195495001907536 
-0,29396056847676 
0,225213665309617 
-0,198418180395423 
-0,28468750321835 
0,306587268896364 
0,174481520200062 
-0,295017625032156 
-0,019264249450495 
-0,12716980734553 
0,274200952273887 
-0,280682626466274 
0,234226847797427 
0,153202447490706 
0,0611595539660936 
0,012936523811086 
-0,0814592279873133 
-0,193812919870863 
0,266417081126206 
-0,163589531166288 
0,204764804742966 
0,199122962479382 
0,155323369190403 
0,0765255311239474 
0,293084589900954 
-0,328974017095274 
-0,260832939728862 
-0,301892436094842 
-0,0880466197096029 
-0,0799094372180179 
-0,270593624843251 
0,303769480578494 
-0,215314027487912 
0,23010599685993 
-0,189192470095986 
-0,185339405287681 
0,25467419698276 
0,31520068303148 
-0,171532382492379 
-0,106766895130323 
0,13541878812733 
0,0282237930354773 
0,26013797611315 
-0,0734553500420672 
0,133695137749284 
-0,178950826410336 
0,0776325034649573 
-0,00969899384135644 
0,24972427415183 
0,289633591018136 
0,031349462316379 
-0,103953577316034 
0,301854157650465 
-0,086930328554907 
-0,135536860737734 
0,319973941110062 
0,258436742359044 
-0,211183891264342 
-0,182219337756848 
-0,102104200563442 
0,232176962416701 
0,271865475273318 
-0,182402685835214 
0,117423138635896 
-0,1705115281529 
0,137649590058399 
-0,152768083608757 
0,274755259638073 
-0,0894361560959848 
-0,272111833377483 
-0,251068336385179 
0,161851490147032 
0,0489993218250259 
0,309443367944461 
0,272469627176941 
0,145435669527126 
0,0681099185726807 
-0,284180760981599 
-0,0657661094946939 
0,0826617251535234 
-0,0164952363585255 
0,243444222915038 
-0,110202315159547 
0,15954352814062 
-0,16571612229216 
-0,32110106866858 
-0,12435832283973 
0,292913692829314 
0,104199489161465 
-0,104553218669205 
0,308015927039715 
-0,165217718031204 
0,175443339553713 
0,266541678116909 
-0,306228410750423 
0,0653544271979579 
-0,0138309902265502 
0,109724364760203 
0,0827220427257577 
-0,108974250705125 
-0,0404290198536725 
0,138111665909231 
0,278060700408211 
-0,0622291284282207 
-0,119404535640996 
-0,327765660513083 
-0,179181151485931 
-0,0430456022932406 
0,150691931982226 
-0,305881178769849 
-0,0521139996368969 
-0,0284658265432649 
0,0147089273737319 
0,0718956321502239 
0,199493568017843 
-0,156621987383481 
-0,277047992036855 
-0,275334451320582 
0,00881701785860755 
0,293289058667897 
-0,222166343695562 
0,287711986164118 
0,181691116117108 
-0,293187301121584 
0,21133803508462 
0,117800087722857 
-0,0413124597202889 
0,0115629777676564 
0,279616637440841 
-0,177697345231519 
-0,321146748333462 
0,226065084443458 
-0,221548076822212 
0,0693625413825251 
-0,158230469325354 
-0,194082868065413 
0,0454720718376984 
0,27030716600687 
0,131381686838056 
-0,141234896211529 
0,222211981606148 
-0,325303317043916 
0,239954918734708 
-0,049026724284372 
0,0293132634969956 
0,0536501589481021 
0,128447433527767 
0,127920877403232 
-0,281584607878817 
0,0398436030558514 
0,316248019062719 
-0,0887022669219267 
0,0460749441041029 
0,0318221737157967 
0,0128602416624906 
-0,15662032668011 
0,00728409070239903 
0,207116102740999 
-0,200284459255768 
0,188361277115389 
-0,18839975222405 
-0,108991646724284 
0,322795313622862 
-0,0494330530285058 
0,0622260089632555 
0,262879699435805 
0,0605638769426836 
0,312850347865769 
-0,0695939623143496 
-0,246594145077557 
0,0475055681141895 
0,314353676038338 
0,16404544445564 
0,186347273575614 
0,323511538246419 
0,162960774806776 
-0,00436784653196477 
0,0891982207179682 
0,0458907441760215 
0,17876391555746 
-0,223819881471411 
0,122272897723879 
-0,204218971017229 
0,118645280499622 
-0,235748630437262 
-0,0932565567828357 
-0,0201351835175736 
0,0947147668780362 
0,094461614310025 
0,00685258706729824 
-0,147437563545119 
-0,191332892603862 
-0,0774344904708837 
0,267618049992071 
-0,107772035884875 
-0,021438846529821 
-0,311646838972801 
0,0762154360967139 
0,0755882532066921 
0,0246622886933987 
0,0891290543395075 
-0,0107664914541411 
0,205147134856545 
-0,328053429099446 
-0,136241834518923 
-0,146304447737664 
-0,244284981665024 
-0,231519210104917 
-0,325644850261654 
-0,0283638192472811 
0,28368304683067 
0,0358751315480138 
-0,118347665505335 
0,0648935324193724 
-0,145443856783884 
0,248283681420121 
0,18878143165359 
-0,0258919244442253 
-0,125484773016295 
-0,225341849133997 
0,253304324386007 
-0,0266987743601353 
-0,259113171413749 
0,24083807858367 
0,302784827989271 
0,204882974987019 
-0,180191547072892 
-0,329061300802228 
-0,00682497459471147 
0,0653773607059276 
0,0548602043285625 
0,30393136353415 
0,183709271337702 
0,310332258842109 
0,0378510123295016 
-0,295417177318013 
0,133108731266007 
-0,0362235598124363 
-0,262339230593762 
-0,237884506538767 
0,0339620846171376 
-0,183046317434115 
-0,0259706333090104 
0,0390480342502929 
-0,0650469386321711 
0,0979124828076824 
0,275563839020004 
0,23615388272772 
-0,180978132806553 
-0,158736478456018 
0,211992897192013 
-0,210052889869573 
0,0265629751110587 
0,250695608207349 
-0,0322441780158524 
0,204418485458514 
0,275884306962858 
-0,229718220371932 
0,325842632908611 
-0,212750926247216 
0,221350165497519 
0,118463136931787 
-0,0288692698948408 
-0,0424731448490513 
0,167862516129946 
0,284462084350081 
-0,201359569964943 
0,0506962789458671 
0,273603407017392 
-0,130234062577086 
-0,280450400406084 
0,0880695158094491 
0,0213823896001011 
-0,00249831921847769 
-0,0652766571063284 
0,085239407801336 
-0,241892955223359 
0,11069813950175 
-0,27219819942126 
-0,147133805391907 
-0,177706179602245 
-0,274979298751947 
-0,24582566596218 
-0,112036022875475 
-0,0853252389555138 
0,297600500424206 
0,0169002632689198 
-0,0387795289848525 
0,101949049207358 
0,124001081004118 
0,0145362319181997 
0,106170530014751 
0,20656877796782 
0,232469060566495 
-0,12847139537108 
-0,0377692155094984 
0,193242770088794 
-0,294751795922135 
0,321226920616453 
-0,28893352235773 
0,00581420042512358 
0,0542170821631096 
-0,0340161415285816 
-0,0169435436916275 
0,134060353413563 
-0,253358616301181 
-0,274001671594568 
0,328325525389515 
0,306411224404852 
-0,200533880945544 
0,164254075768832 
-0,241576710052281 
-0,215314923265009 
-0,125556620672449 
0,112207821467367 
0,303917025512667 
-0,294770426254147 
-0,238538179502452 
-0,182047074900652 
0,13556306598191 
-0,233674733697906 
-0,227792667486298 
0,108696663802814 
-0,268265649490803 
0,125713446546523 
-0,228124088248296 
0,147099642617209 
0,127071844162608 
0,0575401704095025 
0,263544261733479 
0,30755006303431 
-0,0560588496998226 
0,181637167859964 
-0,0603904912219028 
-0,330909912628545 
0,0927282809711659 
-0,303170358592879 
-0,0948659882080738 
-0,189057001155983 
0,281239961715372 
0,153734196514699 
0,103814511453026 
-0,276120128083409 
-0,273882549694064 
-0,0389366502434031 
0,324545847713581 
0,0304337499494511 
0,132578697893417 
-0,00814353969948221 
0,127946700805152 
0,288884473478213 
-0,292884765329251 
0,260581492412485 
0,245989804115452 
-0,198860145577009 
-0,0665741972935266 
-0,049707161596219 
-0,124948765675048 
-0,0169344075723867 
0,0203626756651153 
-0,225160540962511 
-0,0690565269451541 
-0,288360326219518 
0,315332796105804 
-0,294493088791066 
0,0919081466700454 
0,137379473915345 
-0,243822151753348 
0,208877177385401 
0,164983222337898 
-0,17543372535555 
0,135517480225388 
-0,249666117092749 
0,134726123326175 
0,0652646714504488 
0,0959914071001072 
-0,244280521405991 
-0,0511596988503944 
0,0912159453570917 
0,224446946393907 
-0,233691412753903 
-0,0922014338083261 
0,268445344456368 
-0,321501188440327 
-0,153682151415237 
-0,263577609600923 
-0,132177579278209 
0,251446579700078 
-0,257162051860784 
-0,0983368144828532 
-0,10690220605593 
-0,0476922500169334 
0,219282099768806 
-0,0134666160122181 
-0,287093356385405 
-0,235579112188695 
0,0332269591123612 
-0,160071173136466 
-0,128319926619679 
0,0768044813272875 
-0,210830663584249 
-0,145913962032295 
0,063212967972836 
-0,245471825471833 
0,116286482716113 
-0,305709556197923 
-0,179878352604129 
-0,245384290307784 
0,0853406326311364 
-0,330971205605957 
0,128693777196432 
0,0910274166416815 
-0,229241262607234 
0,059366876287091 
0,133195583304947 
0,209652587248161 
-0,313668886500877 
0,21186447727736 
-0,203156053959309 
-0,237822876577804 
0,135453583114836 
-0,320026595449708 
0,0419076541633846 
0,0841169910276233 
0,233979102333067 
0,290393543409677 
-0,254292969244669 
0,312145280021 
0,332244600324074 
-0,0378697007139538 
-0,277364028746897 
0,151151514992965 
0,17020126440106 
0,0537403576947161 
0,256553994921604 
0,0147986761363217 
0,220009379346549 
-0,0853996860881955 
-0,231828181491464 
0,0974906202238786 
-0,248798608274881 
-0,0855017509709586 
0,251985526916254 
0,0842715744321568 
-0,0120191439110875 
0,0180522554327667 
0,0760449193151256 
0,271853832654587 
0,244634669388009 
-0,0703715736684567 
-0,147762843631718 
0,308254491991792 
-0,260651100237847 
0,117144958015444 
-0,103884859369393 
0,0938143718182797 
-0,242358400754487 
-0,148165427062117 
-0,173822554530183 
0,321921885473928 
0,216206771422274 
0,177028118094287 
-0,21036851245151 
-0,228714426620265 
-0,176566178216552 
0,154939590094117 
-0,113416338237041 
-0,213308550982414 
-0,186303897381902 
-0,263761373359599 
0,0886866252040583 
0,0204994816738955 
-0,12574088548267 
0,287615298893124 
-0,0260267475120227 
-0,0356400564168456 
0,0908639642522658 
-0,191889203553347 
0,0513749442612946 
0,128523155330613 
-0,0902531041873556 
-0,295973446823644 
0,0909647637780902 
0,035040350181535 
0,130156421784074 
-0,263168408657968 
-0,0296443347025869 
-0,209016389310833 
0,242189868310865 
-0,244591185471318 
-0,197209677595588 
-0,0197904572603869 
-0,173630352057655 
0,0615117008463379 
-0,164172108361578 
0,302353934991338 
0,284753594524888 
-0,176098225254611 
-0,315758502568316 
-0,00848335959412314 
0,167888550165989 
-0,26909019143123 
0,225879784623415 
0,254917959956569 
-0,230318836509399 
0,309550292002759 
0,0266645688998193 
-0,245283112820215 
0,0515372959826471 
0,0543174321705712 
0,213260339206672 
-0,0554583138113182 
-0,158749279484812 
-0,142458876816459 
0,212805664110683 
0,288716319461997 
-0,0690966351279508 
-0,172884395271331 
-0,227044288640397 
-0,12830486697842 
0,282126002145059 
-0,110428942574077 
0,0186847653326973 
0,221716907444278 
-0,242652136790249 
0,299154909311711 
-0,0715675986084315 
-0,304375172889656 
-0,0125265629089095 
-0,0728409202177268 
0,132635374925706 
-0,155821077442955 
-0,298698062061036 
0,238031647744603 
0,28153248128863 
-0,0337410021419983 
0,146817261576723 
-0,271794799531404 
0,250530295190648 
